id;Severity;age_classes;day_week;DEFORMED_classes;m_harm_classes;hour;impact1_classes;lgt_cond;make;man_coll;month;p_crash1;pcrash4;pcrash5;rel_road;reljct1;reljct2;rest_use;sex;speed_classes;typ_int;valign;vnum_lan;vsurcond;vtrafway;weather_classes
730;1;3;6;4;1;19;13;2;10.0;2;12;1;2;2;1;0;1;2.0;1.0;5;1;2;6;2;4;1
736;1;9;3;4;1;14;13;1;7.0;3;11;1;2;2;1;0;1;1.0;1.0;3;1;2;3;2;2;1
738;1;8;1;4;1;15;13;1;2.0;2;10;1;2;2;1;0;1;1.0;1.0;4;1;2;3;2;3;1
743;1;10;3;4;4;7;13;1;7.0;1;11;8;2;3;3;0;1;1.0;1.0;5;1;4;4;2;4;1
744;1;6;3;3;1;15;1;1;4.0;1;11;1;3;2;1;0;8;1.0;1.0;3;1;2;3;2;2;1
745;0;3;5;4;1;24;13;3;4.0;2;11;1;2;2;1;0;1;1.0;1.0;5;1;2;3;2;4;1
747;0;4;5;3;5;9;1;1;2.0;1;11;7;3;2;1;0;1;1.0;1.0;5;1;2;6;2;4;1
752;1;8;7;4;1;15;13;1;7.0;4;10;1;3;2;1;0;8;2.0;1.0;4;1;2;3;2;3;1
755;1;7;6;4;5;16;1;1;2.0;1;12;8;2;5;1;0;1;1.0;1.0;4;1;4;2;2;2;1
756;0;4;7;4;5;2;1;3;4.0;1;12;7;2;2;1;0;1;1.0;1.0;6;1;3;6;2;4;1
766;1;4;4;4;1;22;13;3;4.0;3;12;1;2;2;1;0;2;1.0;1.0;4;2;2;4;2;3;1
767;0;5;6;4;1;10;13;1;2.0;2;12;7;2;2;1;0;1;1.0;1.0;6;1;4;6;2;4;1
784;1;7;5;4;1;21;21;3;4.0;4;2;7;2;2;1;0;1;2.0;1.0;6;1;2;6;2;4;1
786;0;7;3;2;1;11;13;1;10.0;1;5;1;2;2;1;0;1;2.0;1.0;3;1;2;5;2;2;1
797;1;7;5;4;1;12;12;1;1.0;5;5;7;2;2;1;0;2;1.0;1.0;3;3;2;5;2;3;1
798;1;7;5;4;1;12;2;1;2.0;5;5;1;3;2;1;0;2;1.0;1.0;4;3;2;5;2;3;1
803;1;3;2;4;1;10;13;1;2.0;1;10;7;2;3;7;0;1;2.0;1.0;4;1;2;5;2;5;1
808;0;2;6;4;5;2;1;2;10.0;1;1;2;3;2;1;0;1;3.0;1.0;6;1;2;3;2;2;1
813;1;7;3;4;5;7;1;1;7.0;1;3;8;3;2;1;0;2;3.0;1.0;4;2;4;5;2;5;1
816;0;8;1;4;5;24;1;2;2.0;1;4;1;2;3;2;0;3;3.0;1.0;4;2;2;3;2;3;1
817;1;4;6;3;1;23;13;3;2.0;4;4;1;2;2;1;0;8;1.0;1.0;5;1;2;4;2;4;1
818;0;8;2;4;2;24;2;3;2.0;1;4;1;2;3;4;0;1;3.0;1.0;5;1;2;6;2;4;1
819;0;6;6;4;1;20;13;3;2.0;4;4;1;2;2;1;0;2;1.0;1.0;7;3;2;4;2;4;1
820;1;7;7;2;3;22;15;2;7.0;1;4;8;2;3;4;0;1;3.0;1.0;3;1;4;2;2;3;1
822;0;5;1;4;5;18;1;1;10.0;1;5;1;3;3;8;1;5;3.0;1.0;6;1;2;2;2;7;1
824;0;8;2;4;1;17;13;1;2.0;2;5;1;2;2;1;0;3;3.0;1.0;3;3;2;3;2;2;1
826;1;4;1;4;4;9;13;1;10.0;1;5;1;2;3;4;0;1;3.0;1.0;6;1;2;3;2;2;1
831;1;9;5;4;5;14;1;1;7.0;1;6;1;3;3;4;0;1;3.0;1.0;4;1;2;3;2;2;1
832;0;6;7;4;5;15;1;1;4.0;1;6;8;3;3;4;0;1;1.0;1.0;5;1;4;3;2;2;1
833;0;12;2;4;1;11;13;1;2.0;1;6;8;3;3;4;0;1;1.0;1.0;4;1;4;3;2;2;1
834;1;8;4;4;1;15;13;1;10.0;1;6;1;2;3;4;0;1;1.0;1.0;4;1;2;3;2;2;1
836;1;12;7;4;5;17;1;1;10.0;1;6;7;2;3;5;0;1;1.0;1.0;5;1;4;3;2;2;1
838;0;7;4;4;1;22;21;3;2.0;4;6;8;2;2;1;0;2;3.0;1.0;3;3;2;3;2;3;1
839;0;4;2;4;1;1;13;3;2.0;2;6;1;2;2;1;0;1;3.0;1.0;5;1;2;4;2;4;1
841;1;8;7;4;5;10;1;1;8.0;1;6;1;2;2;1;0;1;3.0;1.0;5;1;2;3;2;4;1
843;0;9;6;4;1;16;21;1;10.0;4;7;8;2;2;1;1;2;1.0;2.0;2;2;2;4;2;3;1
844;1;9;6;4;4;19;1;1;7.0;1;7;8;3;3;4;0;1;3.0;1.0;4;1;4;3;2;2;1
845;0;8;1;2;5;22;1;2;7.0;1;7;8;3;5;1;0;1;3.0;1.0;3;1;4;3;2;2;1
846;1;4;6;4;1;20;13;5;2.0;4;7;8;2;2;1;0;2;1.0;1.0;3;2;2;5;2;3;1
849;0;8;7;4;5;20;1;5;7.0;1;7;8;3;3;4;0;1;3.0;1.0;5;1;3;3;3;2;1
850;0;9;4;4;5;14;15;1;6.0;1;7;8;2;3;4;0;1;1.0;1.0;5;1;3;3;2;2;1
851;0;10;1;4;5;14;1;1;7.0;1;7;8;2;3;4;0;1;3.0;1.0;5;1;3;3;3;2;3
852;1;10;1;2;5;13;1;1;7.0;1;7;8;3;3;3;0;1;3.0;1.0;4;1;3;3;2;4;1
853;0;3;1;4;1;20;13;2;10.0;1;7;1;2;3;4;0;1;1.0;1.0;6;1;2;3;2;2;1
855;0;4;2;4;1;19;21;1;8.0;4;7;1;2;2;1;0;2;3.0;1.0;3;2;2;3;2;2;1
856;1;8;1;4;5;12;1;1;8.0;1;7;6;3;5;1;0;1;3.0;1.0;5;1;2;3;2;2;1
859;1;8;6;4;5;15;2;1;7.0;4;8;1;2;2;1;1;2;3.0;1.0;3;2;2;3;2;2;1
860;0;8;1;4;5;13;15;1;7.0;1;8;8;2;2;1;0;1;3.0;1.0;5;1;4;3;2;2;1
861;1;9;2;4;5;16;12;1;7.0;1;8;8;2;3;4;0;1;3.0;1.0;3;1;3;3;2;2;1
863;0;8;5;2;5;16;10;1;2.0;3;8;8;2;2;1;0;1;1.0;1.0;4;1;4;3;2;2;1
866;0;7;7;4;5;9;1;1;7.0;1;8;2;3;2;1;0;1;3.0;1.0;4;1;2;3;2;4;1
869;0;7;1;4;5;13;1;1;7.0;1;8;8;2;3;4;0;1;3.0;1.0;5;1;4;3;2;2;1
870;1;9;4;4;5;11;1;1;7.0;1;8;2;3;2;1;0;1;3.0;1.0;3;1;3;3;2;2;1
871;1;11;7;2;5;12;1;1;7.0;1;8;2;3;3;4;0;8;3.0;1.0;4;1;2;3;2;2;1
873;0;9;2;4;1;16;1;1;7.0;1;8;7;2;2;1;0;8;3.0;1.0;4;1;2;3;2;2;1
874;0;4;7;4;5;19;10;1;7.0;4;8;1;2;2;1;0;1;3.0;1.0;5;1;2;3;2;2;1
875;1;5;7;4;5;19;13;1;7.0;4;8;1;2;2;1;0;1;3.0;1.0;5;1;2;3;2;2;1
876;0;8;3;4;5;11;1;1;2.0;1;8;8;3;2;1;0;1;1.0;1.0;4;1;3;4;2;4;1
879;1;9;1;4;1;6;13;4;4.0;1;8;1;2;2;1;0;1;1.0;1.0;5;1;2;3;2;2;1
880;0;10;4;2;5;11;1;1;10.0;1;8;1;3;2;1;0;2;1.0;1.0;3;2;2;3;2;2;3
881;1;4;6;4;1;19;13;3;2.0;4;9;1;2;2;1;0;2;3.0;1.0;4;2;2;5;2;2;1
882;0;9;5;4;5;16;1;1;4.0;1;9;8;3;3;4;0;1;3.0;1.0;5;1;4;3;2;2;1
884;1;10;7;4;1;12;13;1;7.0;3;9;1;2;2;1;0;1;1.0;1.0;4;1;2;3;3;2;3
886;1;10;7;4;1;11;13;1;7.0;4;9;7;2;2;1;0;1;3.0;1.0;4;1;2;3;2;2;1
889;1;4;6;4;1;21;22;3;10.0;4;9;8;2;2;1;0;2;3.0;1.0;3;2;2;3;2;3;1
890;1;9;7;4;1;15;1;1;7.0;1;10;1;3;2;1;0;2;1.0;1.0;4;3;2;3;2;2;1
891;1;4;5;4;1;21;13;3;8.0;3;10;1;2;2;1;0;2;1.0;1.0;4;2;2;5;2;5;1
893;0;7;1;4;1;20;13;2;7.0;3;11;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;2;1
894;1;8;1;4;1;18;13;3;7.0;2;12;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;5;1
922;0;7;3;4;1;7;13;1;7.0;4;10;1;2;2;1;0;2;3.0;1.0;3;3;2;3;2;2;1
937;0;7;4;4;1;20;13;2;7.0;3;3;6;3;2;1;0;1;3.0;1.0;4;1;2;5;2;2;1
944;0;6;2;4;5;22;13;3;8.0;1;6;3;2;4;4;0;2;3.0;1.0;4;2;2;5;2;4;1
949;1;7;4;4;1;21;7;2;2.0;2;6;7;3;2;1;0;1;3.0;1.0;5;1;2;7;2;4;1
950;1;8;4;4;1;21;13;2;4.0;2;6;1;3;2;1;0;1;3.0;1.0;5;1;2;7;2;4;1
951;0;6;3;4;1;21;13;2;8.0;4;7;3;2;2;1;0;2;1.0;1.0;6;2;2;5;2;3;1
952;0;3;2;4;1;14;13;1;4.0;4;8;1;3;2;1;0;2;3.0;2.0;6;2;2;6;2;4;1
954;1;6;2;4;1;24;13;2;7.0;2;9;1;3;2;1;0;1;2.0;2.0;6;1;2;5;2;3;1
958;1;4;3;4;1;7;13;1;4.0;2;5;1;2;2;1;0;1;1.0;1.0;4;1;2;5;2;2;1
960;0;6;3;4;1;22;13;2;7.0;4;1;8;2;2;1;0;1;3.0;1.0;6;1;3;3;2;2;1
962;0;5;4;4;1;6;13;3;2.0;4;1;1;2;2;1;0;2;1.0;1.0;4;3;2;3;2;3;1
967;1;4;7;3;5;21;1;3;2.0;1;1;1;2;3;4;0;2;3.0;1.0;4;3;2;3;2;2;1
968;1;6;7;4;1;19;13;2;2.0;3;1;1;2;2;1;0;2;3.0;1.0;5;2;2;3;2;2;1
969;1;8;2;4;1;19;12;3;4.0;4;1;1;2;2;1;0;2;1.0;1.0;4;2;2;3;2;2;1
972;0;2;7;4;1;11;13;1;4.0;4;2;1;2;2;1;0;2;1.0;1.0;6;3;2;3;2;2;1
974;1;5;3;4;1;8;13;1;10.0;2;2;1;2;2;1;0;1;1.0;1.0;5;1;2;3;2;4;1
975;1;2;1;4;1;15;12;1;8.0;4;2;1;2;2;1;0;2;3.0;1.0;3;2;2;3;2;3;1
976;0;6;3;4;1;1;13;2;7.0;3;2;8;2;2;1;0;1;3.0;1.0;4;1;3;3;2;2;1
977;1;4;3;4;1;24;13;3;4.0;4;1;1;2;2;1;0;2;1.0;1.0;3;2;2;3;2;2;1
978;1;12;1;4;1;12;12;1;8.0;4;1;1;2;2;1;0;2;2.0;1.0;4;2;2;3;2;3;1
979;0;6;5;4;1;17;2;3;8.0;1;1;1;2;3;4;0;1;3.0;1.0;4;1;2;3;2;3;1
981;0;5;4;4;1;20;1;2;2.0;1;2;1;2;2;1;1;5;1.0;1.0;4;1;2;2;2;7;1
982;0;6;4;3;1;20;13;2;4.0;1;2;1;2;2;1;1;5;1.0;1.0;5;1;2;2;2;7;1
984;0;4;4;4;1;20;13;2;10.0;1;2;1;2;2;1;1;5;1.0;1.0;4;1;2;2;2;7;1
985;1;7;4;4;5;6;1;2;7.0;1;2;1;2;2;1;0;2;3.0;1.0;4;2;2;5;8;5;1
986;0;4;6;4;1;18;13;5;3.0;2;2;1;2;2;1;0;8;3.0;1.0;4;1;2;3;2;2;1
987;0;11;6;4;1;19;13;2;7.0;1;2;8;2;2;1;0;1;3.0;1.0;4;1;3;3;2;3;1
989;0;2;3;4;1;17;13;1;10.0;4;2;1;2;2;1;0;2;1.0;1.0;5;3;2;4;2;3;1
990;0;10;4;4;5;15;1;1;7.0;1;2;1;2;3;1;0;1;3.0;1.0;4;1;2;3;2;2;1
991;1;10;4;4;5;15;1;1;7.0;1;2;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;2;1
993;0;8;7;2;5;11;7;1;7.0;2;3;2;2;2;1;0;3;3.0;2.0;2;1;2;3;2;3;1
994;1;9;7;4;1;11;13;1;7.0;2;3;1;2;2;1;0;3;3.0;2.0;4;1;2;3;2;3;1
995;0;10;1;4;1;9;13;1;2.0;4;1;8;2;2;1;0;1;1.0;1.0;4;1;5;3;3;2;1
999;0;7;6;4;1;2;7;2;7.0;2;1;1;2;2;1;0;1;3.0;1.0;5;1;2;4;3;4;1
1000;1;3;4;4;1;17;13;5;2.0;3;1;1;2;2;1;0;2;3.0;1.0;4;3;2;3;2;2;1
1001;0;3;6;4;5;6;1;2;4.0;1;2;8;2;3;4;0;1;3.0;1.0;6;1;3;3;2;2;1
1002;1;9;1;4;1;15;7;1;1.0;2;2;5;2;2;1;0;3;1.0;1.0;2;2;2;4;2;3;1
1003;1;8;1;4;1;15;7;1;7.0;2;2;5;2;2;1;0;3;1.0;1.0;2;2;2;4;2;3;1
1004;1;9;7;3;5;19;1;3;7.0;1;2;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;3;1
1007;1;5;7;4;5;13;1;1;7.0;1;2;8;2;3;3;0;1;1.0;1.0;5;1;3;3;2;3;1
1008;0;7;7;4;5;2;1;2;3.0;1;2;1;2;2;1;0;1;3.0;1.0;3;1;2;3;2;2;1
1009;1;5;3;3;1;14;13;1;7.0;4;3;1;2;2;1;1;5;3.0;1.0;4;1;2;3;2;3;1
1011;1;6;6;4;5;24;1;2;11.0;1;3;8;2;3;4;0;1;3.0;1.0;5;1;4;3;2;2;1
1012;0;11;5;4;1;19;13;2;7.0;4;3;1;2;2;1;1;2;3.0;1.0;4;3;2;3;2;4;1
1013;0;1;3;3;5;15;1;1;2.0;1;3;1;2;2;1;0;1;3.0;1.0;3;1;2;3;2;2;1
1015;1;7;6;4;1;17;13;1;2.0;4;4;1;2;2;1;1;2;3.0;1.0;5;2;2;3;2;4;1
1017;0;4;4;4;1;23;7;2;10.0;2;1;1;2;2;1;0;1;3.0;1.0;5;1;2;3;2;3;1
1018;1;9;4;4;1;15;1;1;2.0;1;2;1;2;3;3;0;1;1.0;1.0;5;1;2;4;2;3;1
1020;1;7;7;4;1;22;1;2;7.0;1;3;1;2;2;1;0;2;3.0;1.0;4;3;2;3;2;3;1
1023;1;7;7;4;5;19;13;2;7.0;2;3;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;2;1
1024;1;7;7;4;5;19;1;2;7.0;2;3;1;2;3;1;0;1;3.0;1.0;4;1;2;3;2;2;1
1025;1;10;6;4;1;12;13;1;7.0;4;3;8;2;2;1;0;2;1.0;1.0;3;3;2;3;2;4;1
1026;0;9;4;4;1;20;13;2;7.0;2;3;1;2;2;1;0;3;3.0;1.0;4;2;2;5;2;2;1
1028;1;8;1;4;1;12;12;1;7.0;4;3;8;2;2;1;0;1;1.0;1.0;4;1;4;3;2;2;1
1029;0;5;1;4;1;3;13;2;10.0;1;3;8;2;3;4;0;1;3.0;1.0;3;1;4;3;2;2;1
1030;1;9;6;4;1;19;13;2;7.0;4;4;1;2;2;1;0;2;3.0;1.0;4;2;2;3;2;2;1
1031;0;3;1;4;1;14;13;1;10.0;3;4;8;2;2;1;0;1;1.0;1.0;4;1;3;3;2;2;1
1032;0;8;1;4;1;16;13;1;8.0;4;4;1;2;2;1;0;2;1.0;1.0;4;3;2;3;2;3;1
1035;1;11;6;3;1;17;13;1;10.0;4;3;1;2;2;1;0;1;1.0;1.0;3;1;2;3;2;2;1
1037;1;8;1;4;5;21;12;3;7.0;4;4;1;2;2;1;0;2;3.0;1.0;6;2;2;6;2;5;1
1038;1;10;6;4;1;11;13;1;7.0;4;3;1;2;2;1;0;2;3.0;1.0;3;2;2;3;2;3;1
1041;0;12;2;4;1;15;13;1;4.0;4;4;1;2;2;1;0;4;1.0;1.0;5;1;2;3;2;3;1
1042;0;4;3;4;1;21;13;3;2.0;4;4;1;3;2;1;0;2;1.0;1.0;4;3;2;3;2;3;1
1043;1;5;6;4;1;23;13;3;10.0;2;4;1;2;2;1;0;1;3.0;1.0;4;1;2;4;2;3;1
1045;0;7;6;4;1;23;7;3;4.0;2;4;2;2;2;1;0;1;3.0;1.0;3;1;2;4;2;3;1
1050;1;6;4;4;5;14;1;1;2.0;1;1;1;2;2;1;0;8;3.0;1.0;4;1;2;3;2;2;1
1051;1;6;7;4;5;13;1;1;7.0;1;1;1;2;2;1;0;2;2.0;1.0;4;2;2;3;2;2;1
1052;0;8;1;4;1;22;13;3;7.0;4;1;1;2;2;1;0;8;3.0;1.0;4;1;2;3;2;2;1
1054;1;9;4;4;1;16;13;1;7.0;4;1;1;2;2;1;0;2;3.0;1.0;4;3;2;5;2;5;1
1056;0;7;6;4;1;15;13;1;10.0;4;1;1;2;2;1;0;4;1.0;1.0;4;1;2;3;3;4;1
1059;1;8;6;4;5;15;1;1;7.0;1;1;1;2;2;1;0;2;1.0;1.0;4;2;2;4;2;3;1
1061;0;5;3;4;1;20;13;3;2.0;4;2;1;2;2;1;0;2;3.0;1.0;4;2;2;4;2;3;1
1065;1;9;6;4;1;18;21;1;7.0;4;3;1;2;2;1;0;2;3.0;1.0;4;3;2;4;2;4;1
1067;0;7;7;4;1;3;13;3;7.0;3;4;1;2;2;1;0;1;3.0;1.0;4;1;2;4;2;3;1
1068;0;6;6;4;1;6;13;2;8.0;4;4;8;2;2;1;0;2;1.0;1.0;4;2;4;3;2;2;1
1069;1;10;3;4;1;21;13;2;10.0;4;4;1;2;2;1;0;2;3.0;1.0;5;2;2;3;2;3;1
1071;0;6;1;4;1;9;13;1;1.0;2;4;1;2;2;1;0;1;1.0;1.0;6;1;2;4;2;4;1
1073;1;9;1;4;1;9;13;1;7.0;4;1;1;2;2;1;0;2;3.0;1.0;4;3;2;3;2;3;1
1074;1;9;7;4;1;24;13;3;7.0;2;1;1;2;2;1;0;2;3.0;1.0;4;3;2;5;2;3;1
1076;0;5;2;4;1;17;13;1;8.0;4;2;1;2;2;1;0;2;1.0;1.0;6;2;2;4;2;3;1
1078;0;8;6;4;1;12;7;1;4.0;2;3;1;2;2;1;0;1;3.0;1.0;2;1;2;3;2;2;1
1080;0;5;1;4;1;4;13;2;7.0;1;5;8;2;3;4;0;1;3.0;1.0;4;1;4;3;2;2;1
1081;1;6;4;4;1;22;13;3;4.0;2;5;1;2;2;1;0;1;1.0;1.0;5;1;2;6;2;4;1
1086;0;3;1;4;1;7;13;1;8.0;4;4;1;2;2;1;0;8;1.0;1.0;4;1;2;3;2;2;1
1089;0;8;5;4;1;18;13;1;7.0;4;4;1;2;2;1;0;2;3.0;1.0;3;2;2;3;2;3;1
1090;1;7;1;4;1;20;13;3;7.0;3;4;1;2;2;1;0;2;3.0;1.0;4;2;2;3;2;3;1
1092;1;4;2;4;1;15;13;1;2.0;4;4;1;2;2;1;0;2;1.0;1.0;4;2;2;5;2;5;1
1093;0;3;5;4;1;23;13;2;10.0;2;4;1;2;2;1;0;1;1.0;1.0;6;1;2;4;2;4;1
1094;1;7;7;4;5;6;1;4;10.0;1;4;8;2;3;4;1;5;1.0;1.0;4;1;3;3;2;7;1
1096;0;4;6;4;5;23;4;3;10.0;1;5;8;2;3;4;0;1;1.0;1.0;7;1;4;3;2;4;1
1098;1;4;5;4;1;9;13;1;8.0;4;2;1;2;2;1;0;2;3.0;1.0;4;3;2;3;2;3;1
1099;0;6;1;4;1;23;13;3;7.0;4;4;1;2;2;1;0;2;3.0;1.0;4;2;2;3;2;3;1
1101;0;7;6;4;1;21;13;3;7.0;4;4;1;2;2;1;1;2;3.0;1.0;4;2;2;4;2;3;1
1102;0;7;3;4;1;23;7;3;7.0;2;3;1;2;2;1;0;1;3.0;1.0;4;1;2;5;2;3;1
1103;1;6;3;4;5;23;1;3;7.0;2;3;1;2;2;1;0;1;3.0;1.0;4;1;2;5;2;3;1
1104;0;11;3;4;1;23;13;3;7.0;2;3;1;2;2;1;0;1;3.0;1.0;4;1;2;5;2;3;1
1106;1;9;7;4;1;14;4;1;7.0;4;4;1;2;2;1;0;2;3.0;1.0;4;2;2;3;2;5;1
1111;1;8;7;4;1;20;13;3;7.0;2;2;7;2;2;1;0;3;3.0;1.0;4;3;2;4;2;3;1
1112;1;8;6;4;1;14;13;1;7.0;4;2;1;2;2;1;0;2;3.0;1.0;4;2;2;3;2;3;1
1113;1;7;2;4;1;16;13;1;4.0;4;3;8;2;2;1;0;2;3.0;1.0;3;3;2;3;2;2;1
1114;1;3;4;4;5;6;1;2;8.0;1;3;1;2;2;1;0;1;1.0;1.0;6;1;2;4;2;4;1
1116;0;12;4;4;1;13;8;1;7.0;4;3;8;2;2;1;0;1;3.0;1.0;2;1;2;3;2;3;1
1118;0;9;4;4;1;13;13;1;7.0;4;3;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;3;1
1120;1;5;5;1;1;2;2;3;7.0;4;3;1;2;2;1;0;1;1.0;1.0;4;1;2;3;3;3;1
1122;1;10;1;4;5;20;1;3;7.0;1;3;8;2;3;4;0;1;3.0;1.0;4;1;3;3;2;2;1
1124;1;10;3;4;1;12;13;1;10.0;4;4;1;2;2;1;0;2;3.0;1.0;4;2;2;4;2;3;1
1125;0;9;6;4;1;15;13;1;7.0;3;4;1;2;2;1;0;2;3.0;1.0;4;2;2;4;2;3;1
1126;0;4;1;4;1;2;7;3;7.0;2;5;5;2;2;1;0;2;3.0;1.0;2;2;2;3;2;5;1
1128;0;11;3;4;1;9;10;1;4.0;4;5;8;2;2;1;0;2;1.0;1.0;2;2;2;4;2;3;1
1130;1;4;5;4;1;11;13;1;8.0;4;5;1;2;2;1;0;2;3.0;1.0;4;2;2;3;2;3;1
1132;1;8;1;4;1;15;13;1;7.0;4;5;1;2;2;1;0;2;3.0;1.0;4;2;2;3;2;5;1
1135;1;7;4;4;1;19;5;1;2.0;1;5;8;2;3;4;1;5;3.0;1.0;4;1;4;3;2;7;1
1136;1;10;5;4;1;13;13;1;7.0;2;5;1;2;2;1;0;1;1.0;1.0;5;1;2;3;2;2;1
1137;1;4;6;4;1;16;13;1;4.0;4;1;7;2;2;1;0;2;1.0;1.0;4;2;2;3;2;2;1
1140;1;4;1;4;1;4;13;3;4.0;2;6;1;2;2;1;0;1;1.0;1.0;8;1;2;6;2;4;1
1141;1;3;1;4;1;22;13;3;4.0;2;6;1;2;2;1;0;2;1.0;1.0;6;3;2;3;2;3;1
1142;1;3;3;4;1;20;13;5;4.0;2;5;1;2;2;1;0;1;1.0;1.0;5;1;2;3;2;3;1
1144;1;4;4;4;1;20;13;3;2.0;1;5;8;2;3;3;0;1;3.0;1.0;4;1;4;3;2;3;1
1145;1;7;7;4;5;18;1;3;2.0;1;2;1;2;2;1;0;1;3.0;1.0;4;1;2;4;2;3;1
1148;0;9;6;4;1;22;13;2;7.0;4;2;1;2;2;1;0;2;3.0;1.0;5;2;2;3;2;3;1
1150;1;6;1;4;5;1;1;3;2.0;1;2;1;2;2;1;0;2;3.0;1.0;5;3;2;4;2;3;1
1154;0;6;2;4;5;19;13;1;10.0;4;5;1;2;2;1;0;8;1.0;1.0;5;1;2;3;2;2;1
1155;1;9;1;4;1;15;4;1;1.0;4;5;1;2;2;1;0;2;1.0;1.0;3;2;2;3;2;2;1
1157;1;8;2;4;5;18;1;1;7.0;1;5;8;2;3;4;0;1;3.0;2.0;3;1;4;3;2;2;1
1158;1;6;4;4;1;16;13;1;7.0;4;6;8;2;2;1;0;2;3.0;1.0;4;2;3;3;2;5;1
1161;1;10;6;4;1;21;13;2;7.0;4;6;1;2;2;1;0;2;3.0;1.0;4;4;2;3;2;2;1
1163;1;4;1;4;5;19;1;1;2.0;2;6;1;2;2;1;0;1;1.0;1.0;5;1;2;3;2;4;1
1165;0;3;1;4;5;6;1;4;8.0;1;6;8;2;3;4;0;1;3.0;1.0;4;1;4;3;2;2;1
1166;1;9;2;4;1;19;7;5;7.0;2;6;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;3;1
1167;1;12;3;4;1;12;4;1;4.0;4;6;1;2;2;1;0;2;3.0;1.0;2;2;2;3;2;2;1
1171;0;8;7;4;1;24;13;2;7.0;1;6;1;2;2;1;0;1;3.0;1.0;4;1;2;3;2;3;1
1175;0;4;2;4;1;21;13;3;4.0;4;4;1;2;2;1;0;2;1.0;1.0;7;2;2;4;2;3;1
1176;0;3;7;4;1;16;13;1;10.0;4;4;1;2;2;1;0;2;3.0;1.0;3;3;2;3;2;2;1
1178;0;7;2;4;1;24;13;2;7.0;3;6;7;2;2;1;0;1;3.0;1.0;4;1;2;3;2;2;1
1180;0;11;6;4;1;16;13;1;7.0;4;6;1;2;2;1;0;2;3.0;1.0;4;2;2;3;2;2;1
1184;0;4;3;4;5;7;1;1;10.0;1;6;8;3;2;1;0;8;1.0;1.0;3;1;4;3;2;2;1
1186;1;9;1;4;5;10;13;1;6.0;2;6;1;2;2;1;0;1;1.0;1.0;5;1;2;3;2;3;1
1187;1;4;4;4;1;20;13;1;10.0;4;6;8;2;2;1;0;2;1.0;1.0;4;2;2;3;2;2;1
1188;0;9;5;4;1;21;13;3;7.0;4;6;1;2;2;1;0;2;3.0;1.0;4;2;2;4;3;3;1
1189;1;13;1;4;5;19;13;3;4.0;1;3;1;2;3;4;0;2;1.0;1.0;4;2;2;3;2;2;1
1190;1;4;5;4;1;2;13;3;4.0;2;4;1;2;2;1;0;1;3.0;1.0;7;1;2;3;2;2;1
1191;1;4;4;4;1;11;13;1;10.0;4;4;1;2;2;1;0;2;1.0;2.0;4;2;2;5;2;2;1
1192;0;5;4;4;1;7;13;1;4.0;4;6;1;2;2;1;0;2;1.0;1.0;3;2;2;3;2;2;1
1194;1;7;5;4;1;19;5;1;2.0;4;6;1;2;5;1;0;1;3.0;1.0;4;1;2;4;2;3;1
1195;0;4;1;4;1;3;13;2;10.0;1;6;8;2;3;4;0;1;1.0;1.0;5;1;3;3;2;2;1
1197;0;8;5;3;1;9;13;1;7.0;2;3;1;2;2;1;0;4;3.0;1.0;4;1;2;3;2;3;1
1200;0;10;1;4;1;24;13;3;2.0;3;4;1;2;2;1;0;3;3.0;1.0;3;1;2;3;2;2;1
1201;0;7;4;4;1;20;13;3;8.0;4;6;1;2;2;1;0;2;1.0;1.0;5;3;2;4;2;3;1
1202;1;6;1;2;5;20;1;5;2.0;1;6;7;3;2;1;0;1;3.0;1.0;5;1;2;3;2;2;1
1204;1;4;4;4;1;22;13;3;8.0;1;5;8;2;3;4;0;1;1.0;1.0;5;1;4;4;2;4;1
1207;0;2;3;4;1;3;13;3;2.0;4;7;1;2;2;1;0;2;3.0;1.0;4;2;2;3;2;5;1
1208;1;7;4;4;1;10;22;1;7.0;5;5;1;2;2;1;0;2;3.0;1.0;3;3;2;4;2;3;1
1209;0;7;1;4;1;22;7;3;7.0;2;7;5;2;2;1;0;3;3.0;1.0;2;2;2;5;2;3;1
1212;0;7;1;4;1;24;13;2;8.0;4;6;1;2;2;1;0;2;3.0;1.0;3;3;2;3;2;2;1
1213;0;4;2;4;1;21;13;3;8.0;4;7;1;2;2;1;1;2;1.0;1.0;4;2;2;4;2;3;1
1215;0;2;1;4;1;3;13;3;2.0;4;7;1;2;2;1;0;2;1.0;1.0;6;2;2;4;2;3;1
1217;1;7;5;4;5;23;13;2;7.0;1;5;1;2;3;3;0;1;3.0;1.0;4;1;2;2;2;3;1
1218;1;5;6;4;1;16;13;1;4.0;1;5;1;2;3;5;0;2;1.0;1.0;5;3;2;3;2;2;1
1219;0;7;4;4;1;17;13;1;4.0;2;6;7;2;2;1;0;1;3.0;1.0;4;1;2;4;2;3;1
